phase,coeff,train_episode,eval_episode,epsilon,mean_glucose,time_in_range_percent,hypo_steps,hypo_events,severe_hyper_steps,severe_hyper_events,total_bolus_units,total_basal_units,total_insulin_units,sum_zone_reward,sum_insulin_penalty,total_reward,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count
eval,0.1,249,4,0.0,183.3925052087107,42.70833333333333,0,0,0,0,924.4000000000001,23.47926199261993,947.8792619926201,98.0,-92.43999999999998,5.559999999999988,0,229,59,0,0
train,0.1,250,-1,0.55,97.31407964998357,75.69444444444444,16,3,0,0,1367.7999999999997,23.47926199261993,1391.2792619926197,-1290.0,-136.78,-1426.7800000000002,68,87,47,36,50
train,0.1,251,-1,0.5482,207.5076244566006,20.13888888888889,0,0,3,1,1621.6999999999998,23.47926199261993,1645.1792619926198,-39.0,-162.17000000000002,-201.17000000000002,51,53,80,43,61
train,0.1,252,-1,0.5464,93.14039143297919,56.25,101,8,0,0,1389.3,23.47926199261993,1412.77926199262,-2391.0,-138.93,-2529.9300000000003,74,51,69,53,41
train,0.1,253,-1,0.5446,246.89161305239617,1.0416666666666665,0,0,3,3,1346.4,23.47926199261993,1369.87926199262,-301.0,-134.64,-435.64,61,76,75,36,40
train,0.1,254,-1,0.5428,93.15085326065054,68.05555555555556,51,10,0,0,1550.4,23.47926199261993,1573.87926199262,-1785.0,-155.04000000000002,-1940.04,83,50,43,40,72
train,0.1,255,-1,0.5409999999999999,108.43361211547669,78.47222222222221,45,5,0,0,1631.6999999999998,23.47926199261993,1655.1792619926198,-1221.0,-163.17000000000002,-1384.17,57,56,55,59,61
train,0.1,256,-1,0.5391999999999999,206.48483551762098,44.44444444444444,0,0,35,6,1439.6999999999998,23.47926199261993,1463.1792619926198,-237.0,-143.97000000000003,-380.96999999999997,59,66,59,67,37
train,0.1,257,-1,0.5374,193.60653432233664,32.63888888888889,0,0,0,0,1455.0,23.47926199261993,1478.47926199262,68.0,-145.5,-77.5,70,75,38,51,54
train,0.1,258,-1,0.5356,88.24333762758432,40.625,102,18,0,0,1067.3,23.47926199261993,1090.77926199262,-2558.0,-106.73,-2664.7300000000005,132,35,33,59,29
train,0.1,259,-1,0.5338,208.52915622150078,28.125,0,0,0,0,1524.9,23.47926199261993,1548.37926199262,-44.0,-152.48999999999998,-196.49,55,75,52,53,53
train,0.1,260,-1,0.532,106.32447463534213,50.0,105,8,0,0,1545.7999999999997,23.47926199261993,1569.2792619926197,-2199.0,-154.57999999999998,-2353.58,61,54,66,53,54
train,0.1,261,-1,0.5302,204.99341912990232,38.88888888888889,0,0,25,2,1443.6999999999998,23.47926199261993,1467.1792619926198,-433.0,-144.37,-577.37,61,83,44,51,49
train,0.1,262,-1,0.5284,224.08129404268095,11.805555555555555,0,0,16,4,1859.2999999999997,23.47926199261993,1882.7792619926197,-242.0,-185.93,-427.93,47,53,34,77,77
train,0.1,263,-1,0.5266,320.06885941272225,2.7777777777777777,0,0,184,4,2041.9999999999998,23.47926199261993,2065.4792619926197,-1908.0,-204.2,-2112.2000000000003,40,39,38,79,92
train,0.1,264,-1,0.5247999999999999,166.1948043883719,16.319444444444446,73,4,22,2,1310.0,23.47926199261993,1333.47926199262,-1997.0,-131.0,-2128.0,75,90,33,46,44
train,0.1,265,-1,0.5229999999999999,202.38636076398072,23.958333333333336,0,0,10,1,1446.5,23.47926199261993,1469.97926199262,-80.0,-144.64999999999998,-224.65000000000003,39,84,66,70,29
train,0.1,266,-1,0.5211999999999999,259.642170384902,18.75,0,0,126,6,1313.8,23.47926199261993,1337.27926199262,-1274.0,-131.38,-1405.38,38,109,61,58,22
train,0.1,267,-1,0.5194,155.71484188788108,72.91666666666666,0,0,0,0,1741.8,23.47926199261993,1765.27926199262,16.0,-174.18,-158.18,41,46,50,105,46
train,0.1,268,-1,0.5176,224.67374029765415,32.98611111111111,0,0,64,1,1461.1999999999998,23.47926199261993,1484.6792619926198,-568.0,-146.12,-714.1200000000001,39,105,51,49,44
train,0.1,269,-1,0.5158,136.3908557066559,82.98611111111111,1,1,0,0,1622.2,23.47926199261993,1645.67926199262,-271.0,-162.22,-433.22,47,55,54,90,42
train,0.1,270,-1,0.514,91.29136624550343,50.34722222222222,86,12,0,0,1749.1,23.47926199261993,1772.5792619926199,-2232.0,-174.91,-2406.9100000000003,43,68,48,58,71
train,0.1,271,-1,0.5122,104.4113441891241,46.52777777777778,96,9,0,0,1587.6,23.47926199261993,1611.0792619926199,-2218.0,-158.76,-2376.76,70,57,32,69,60
train,0.1,272,-1,0.5104,116.33303803041736,94.44444444444444,4,1,0,0,1291.5,23.47926199261993,1314.97926199262,-642.0,-129.14999999999998,-771.1500000000001,53,95,54,63,23
train,0.1,273,-1,0.5085999999999999,216.84838325004836,15.972222222222221,0,0,3,2,1638.5,23.47926199261993,1661.97926199262,-121.0,-163.85000000000002,-284.84999999999997,42,55,74,68,49
train,0.1,274,-1,0.5067999999999999,276.7586069426888,6.25,0,0,104,6,1624.3999999999999,23.47926199261993,1647.8792619926198,-1176.0,-162.44,-1338.44,60,50,72,38,68
train,0.1,275,-1,0.5049999999999999,133.9393649562319,63.888888888888886,52,2,0,0,1384.0,23.47926199261993,1407.47926199262,-942.0,-138.39999999999998,-1080.4,75,60,44,73,36
train,0.1,276,-1,0.5031999999999999,172.71629949851155,56.25,0,0,0,0,1599.1,23.47926199261993,1622.5792619926199,-100.0,-159.91,-259.91,82,27,52,64,63
train,0.1,277,-1,0.5014,156.11185342063288,87.15277777777779,0,0,0,0,1667.6,23.47926199261993,1691.0792619926199,186.0,-166.76,19.239999999999995,68,33,57,66,64
train,0.1,278,-1,0.49959999999999993,229.95577760895927,32.98611111111111,0,0,72,2,1619.6000000000001,23.47926199261993,1643.07926199262,-688.0,-161.95999999999998,-849.96,68,36,41,95,48
train,0.1,279,-1,0.4977999999999999,192.61205675665227,28.819444444444443,0,0,0,0,1561.6999999999998,23.47926199261993,1585.1792619926198,64.0,-156.17000000000002,-92.16999999999999,69,51,49,62,57
train,0.1,280,-1,0.4959999999999999,112.34563212775657,67.01388888888889,28,4,0,0,1433.5,23.47926199261993,1456.97926199262,-1176.0,-143.35,-1319.35,90,36,53,58,51
train,0.1,281,-1,0.4942,164.00813664823443,73.95833333333334,0,0,0,0,1468.8999999999999,23.47926199261993,1492.3792619926198,200.0,-146.89,53.11,90,54,34,45,65
train,0.1,282,-1,0.49240000000000006,202.8987982715677,26.73611111111111,0,0,0,0,2107.3,23.47926199261993,2130.77926199262,-38.0,-210.73,-248.73,36,52,33,58,109
train,0.1,283,-1,0.49060000000000004,241.89029962099363,17.01388888888889,0,0,58,7,1338.6,23.47926199261993,1362.0792619926199,-646.0,-133.86,-779.86,80,70,40,56,42
train,0.1,284,-1,0.4888,73.28095130326511,32.29166666666667,156,10,0,0,1906.4999999999995,23.47926199261993,1929.9792619926195,-3516.0,-190.64999999999998,-3706.6500000000005,63,47,40,29,109
train,0.1,285,-1,0.487,316.66931030027666,4.166666666666666,0,0,197,4,1519.0,23.47926199261993,1542.47926199262,-2017.0,-151.89999999999998,-2168.9,73,54,22,97,42
train,0.1,286,-1,0.4852000000000001,221.74371574944993,11.11111111111111,0,0,1,1,1256.3000000000002,23.47926199261993,1279.7792619926201,-153.0,-125.63,-278.63,77,111,23,26,51
train,0.1,287,-1,0.48340000000000005,72.69901948380559,36.11111111111111,132,11,0,0,1591.7999999999997,23.47926199261993,1615.2792619926197,-3306.0,-159.18,-3465.1800000000003,70,43,58,55,62
train,0.1,288,-1,0.48160000000000003,175.45135935091685,42.70833333333333,12,2,13,1,1297.0,23.47926199261993,1320.47926199262,-529.0,-129.7,-658.7,80,81,36,49,42
train,0.1,289,-1,0.4798,115.1011063527921,73.95833333333334,42,7,0,0,1283.1999999999998,23.47926199261993,1306.6792619926198,-1134.0,-128.32,-1262.3200000000002,88,61,64,27,48
train,0.1,290,-1,0.478,205.15903645137956,13.88888888888889,0,0,0,0,1602.3000000000002,23.47926199261993,1625.7792619926201,-40.0,-160.23000000000002,-200.23,43,98,35,49,63
train,0.1,291,-1,0.47620000000000007,178.70985188730444,49.30555555555556,0,0,0,0,1563.1000000000001,23.47926199261993,1586.57926199262,-2.0,-156.31,-158.31,80,47,57,29,75
train,0.1,292,-1,0.47440000000000004,240.2274849676415,10.069444444444445,0,0,15,3,847.0,23.47926199261993,870.47926199262,-345.0,-84.7,-429.7,141,56,39,30,22
train,0.1,293,-1,0.4726,130.00293833051518,94.09722222222221,0,0,0,0,1155.3,23.47926199261993,1178.77926199262,-324.0,-115.53,-439.5300000000001,101,50,60,48,29
train,0.1,294,-1,0.4708,112.1068761208808,72.56944444444444,53,3,0,0,1560.5,23.47926199261993,1583.97926199262,-1185.0,-156.05,-1341.0500000000002,75,54,35,63,61
train,0.1,295,-1,0.469,157.82852614507652,64.58333333333334,0,0,0,0,1433.4,23.47926199261993,1456.87926199262,-242.0,-143.33999999999997,-385.34,82,71,27,50,58
train,0.1,296,-1,0.46720000000000006,181.12279894685884,60.416666666666664,8,1,56,1,1403.1,23.47926199261993,1426.5792619926199,-826.0,-140.31,-966.31,65,79,58,35,51
train,0.1,297,-1,0.46540000000000004,302.5863187560151,10.069444444444445,0,0,201,3,1854.8999999999999,23.47926199261993,1878.3792619926198,-1999.0,-185.49,-2184.4900000000002,37,89,36,29,97
train,0.1,298,-1,0.4636,181.4266098781106,50.69444444444444,0,0,0,0,1470.1,23.47926199261993,1493.5792619926199,150.0,-147.01,2.9899999999999984,77,51,60,43,57
train,0.1,299,-1,0.4618,241.55598630947736,5.208333333333334,0,0,38,1,1119.9,23.47926199261993,1143.37926199262,-554.0,-111.99,-665.99,116,52,46,35,39
eval,0.1,299,0,0.0,74.26611186121882,36.45833333333333,138,13,0,0,863.0999999999999,23.47926199261993,886.5792619926199,-3288.0,-86.31,-3374.31,155,0,79,39,15
eval,0.1,299,1,0.0,204.9091951705017,27.430555555555557,0,0,0,0,1627.6,23.47926199261993,1651.0792619926199,-22.0,-162.76,-184.76,3,111,2,172,0
eval,0.1,299,2,0.0,100.27942958802457,53.125,94,10,0,0,1202.6999999999998,23.47926199261993,1226.1792619926198,-2196.0,-120.26999999999998,-2316.27,128,0,38,103,19
eval,0.1,299,3,0.0,177.72541645552067,51.388888888888886,0,0,0,0,1443.6,23.47926199261993,1467.0792619926199,-160.0,-144.36,-304.36,52,70,5,161,0
eval,0.1,299,4,0.0,100.55596455145587,59.02777777777778,89,5,0,0,1327.8000000000002,23.47926199261993,1351.2792619926201,-2013.0,-132.78,-2145.7799999999997,105,0,47,122,14
train,0.1,300,-1,0.45999999999999996,304.144119844699,5.555555555555555,0,0,172,3,1076.2,23.47926199261993,1099.67926199262,-1774.0,-107.62,-1881.6200000000001,136,36,40,34,42
train,0.1,301,-1,0.45820000000000005,206.6110574586918,24.65277777777778,0,0,0,0,1765.3,23.47926199261993,1788.77926199262,-44.0,-176.52999999999997,-220.53,80,39,37,35,97
train,0.1,302,-1,0.45640000000000003,254.1345229689861,3.8194444444444446,0,0,35,3,945.7,23.47926199261993,969.17926199262,-549.0,-94.57,-643.5699999999999,123,81,29,22,33
train,0.1,303,-1,0.4546,107.87890707208072,49.65277777777778,88,10,0,0,1490.4,23.47926199261993,1513.87926199262,-2052.0,-149.04,-2201.04,50,92,61,25,60
train,0.1,304,-1,0.4528,333.6774811872554,4.166666666666666,0,0,235,1,1067.8000000000002,23.47926199261993,1091.2792619926201,-2337.0,-106.77999999999999,-2443.7799999999997,64,150,22,22,30
train,0.1,305,-1,0.45099999999999996,179.2091408875599,50.34722222222222,3,1,2,2,1258.4,23.47926199261993,1281.87926199262,-343.0,-125.84,-468.84000000000003,96,57,51,40,44
train,0.1,306,-1,0.44920000000000004,197.84486516353593,37.5,0,0,4,1,1790.3,23.47926199261993,1813.77926199262,-10.0,-179.03000000000003,-189.03,61,42,57,41,87
train,0.1,307,-1,0.4474,209.85785379064512,19.444444444444446,0,0,0,0,1307.4,23.47926199261993,1330.87926199262,-58.0,-130.74,-188.74,72,74,52,56,34
train,0.1,308,-1,0.4456,140.24147015276054,60.06944444444444,25,1,0,0,1493.5,23.47926199261993,1516.97926199262,-835.0,-149.35000000000002,-984.35,94,37,40,54,63
train,0.1,309,-1,0.4438,127.80268000678542,78.81944444444444,24,2,0,0,1440.6,23.47926199261993,1464.0792619926199,-740.0,-144.06,-884.06,77,57,55,45,54
train,0.1,310,-1,0.44199999999999995,184.42553985106738,37.5,0,0,0,0,1648.3000000000002,23.47926199261993,1671.7792619926201,192.0,-164.82999999999998,27.169999999999995,36,82,51,64,55
train,0.1,311,-1,0.44020000000000004,81.9384448956067,48.26388888888889,109,11,0,0,1626.9,23.47926199261993,1650.37926199262,-2739.0,-162.69,-2901.6899999999996,54,67,60,38,69
train,0.1,312,-1,0.4384,97.719691573319,65.27777777777779,71,7,0,0,1602.9999999999998,23.47926199261993,1626.4792619926197,-1923.0,-160.3,-2083.2999999999997,92,35,43,36,82
train,0.1,313,-1,0.4366,196.41385190237736,37.84722222222222,0,0,2,2,1503.2,23.47926199261993,1526.67926199262,52.0,-150.32,-98.32,63,46,72,63,44
train,0.1,314,-1,0.43479999999999996,223.67211868559386,18.055555555555554,0,0,33,3,1638.4,23.47926199261993,1661.87926199262,-385.0,-163.83999999999997,-548.84,39,64,72,61,52
train,0.1,315,-1,0.43299999999999994,162.1841907308857,59.72222222222222,0,0,0,0,1423.5,23.47926199261993,1446.97926199262,-202.0,-142.35,-344.35,60,64,69,56,39
train,0.1,316,-1,0.4312,127.89665007879414,96.52777777777779,0,0,0,0,1250.5,23.47926199261993,1273.97926199262,-294.0,-125.05,-419.05000000000007,66,64,90,43,25
train,0.1,317,-1,0.4294,253.1055340327822,31.25,0,0,118,2,1155.2,23.47926199261993,1178.67926199262,-1132.0,-115.51999999999998,-1247.52,80,77,69,34,28
train,0.1,318,-1,0.4276,96.68874213646937,69.09722222222221,27,9,0,0,1545.6,23.47926199261993,1569.0792619926199,-1485.0,-154.56,-1639.56,75,66,39,36,72
train,0.1,319,-1,0.42579999999999996,148.76452516610024,79.51388888888889,0,0,0,0,1203.7,23.47926199261993,1227.17926199262,-208.0,-120.36999999999999,-328.37,90,55,64,50,29
train,0.1,320,-1,0.42399999999999993,279.8662763870555,5.208333333333334,0,0,141,7,1161.1,23.47926199261993,1184.5792619926199,-1483.0,-116.10999999999999,-1599.1100000000001,93,60,73,27,35
train,0.1,321,-1,0.4222,165.82831400071206,64.23611111111111,0,0,0,0,1269.9,23.47926199261993,1293.37926199262,134.0,-126.99,7.0099999999999945,56,72,93,44,23
train,0.1,322,-1,0.4204,215.65250524306833,23.958333333333336,0,0,24,7,1086.1999999999998,23.47926199261993,1109.6792619926198,-412.0,-108.61999999999999,-520.62,119,48,48,39,34
train,0.1,323,-1,0.41859999999999997,247.53558192737896,17.36111111111111,0,0,89,6,1751.1,23.47926199261993,1774.5792619926199,-929.0,-175.11,-1104.1100000000001,47,42,81,47,71
train,0.1,324,-1,0.41679999999999995,183.31343016003072,42.01388888888889,0,0,0,0,1550.8999999999999,23.47926199261993,1574.3792619926198,68.0,-155.09,-87.09,52,65,75,39,57
train,0.1,325,-1,0.4149999999999999,90.27041547114115,65.625,48,10,0,0,1679.4999999999998,23.47926199261993,1702.9792619926197,-1890.0,-167.95,-2057.9500000000003,24,56,110,47,51
train,0.1,326,-1,0.4132,136.4972202920961,63.888888888888886,33,3,0,0,1191.6999999999998,23.47926199261993,1215.1792619926198,-791.0,-119.17000000000002,-910.1700000000001,118,47,48,22,53
train,0.1,327,-1,0.4114,233.05413169899182,15.625,0,0,1,1,1338.6999999999998,23.47926199261993,1362.1792619926198,-149.0,-133.87,-282.87,85,52,66,38,47
train,0.1,328,-1,0.40959999999999996,115.77832491066958,81.25,38,5,0,0,1335.4,23.47926199261993,1358.87926199262,-990.0,-133.54,-1123.5400000000002,51,81,80,46,30
train,0.1,329,-1,0.40779999999999994,220.043543701385,8.333333333333332,0,0,0,0,1429.6,23.47926199261993,1453.0792619926199,-208.0,-142.95999999999998,-350.96,68,61,80,23,56
train,0.1,330,-1,0.4059999999999999,105.03753136349354,35.41666666666667,88,16,0,0,1370.3000000000002,23.47926199261993,1393.7792619926201,-2140.0,-137.02999999999997,-2277.03,53,64,93,47,31
train,0.1,331,-1,0.4042,121.87946111024232,97.91666666666666,1,1,0,0,1221.4,23.47926199261993,1244.87926199262,-555.0,-122.13999999999999,-677.1400000000001,99,41,66,48,34
train,0.1,332,-1,0.4024,212.64536557974517,26.73611111111111,0,0,0,0,1481.1,23.47926199261993,1504.5792619926199,-70.0,-148.11,-218.11,52,60,91,38,47
train,0.1,333,-1,0.40059999999999996,213.53063782589652,12.5,0,0,1,1,1548.0,23.47926199261993,1571.47926199262,-133.0,-154.8,-287.79999999999995,45,57,93,45,48
train,0.1,334,-1,0.39879999999999993,173.93796344324923,69.09722222222221,0,0,4,2,1376.6999999999998,23.47926199261993,1400.1792619926198,162.0,-137.67,24.33,69,42,78,72,27
train,0.1,335,-1,0.3969999999999999,304.25725769907916,12.5,0,0,199,5,2064.2,23.47926199261993,2087.6792619926196,-1959.0,-206.42,-2165.4200000000005,35,56,39,52,106
train,0.1,336,-1,0.3952,282.82839971609906,3.4722222222222223,0,0,122,10,1734.7999999999997,23.47926199261993,1758.2792619926197,-1320.0,-173.48,-1493.48,27,60,105,28,68
train,0.1,337,-1,0.39339999999999997,172.42189980496394,54.166666666666664,3,2,0,0,1166.4,23.47926199261993,1189.87926199262,-189.0,-116.64000000000001,-305.64,67,55,117,33,16
train,0.1,338,-1,0.39159999999999995,142.5046910918285,95.83333333333334,0,0,0,0,1464.4,23.47926199261993,1487.87926199262,18.0,-146.44,-128.44000000000005,59,61,78,42,48
train,0.1,339,-1,0.3897999999999999,305.49345099223694,7.638888888888889,0,0,202,3,1242.8999999999999,23.47926199261993,1266.3792619926198,-2054.0,-124.28999999999999,-2178.29,68,35,137,23,25
train,0.1,340,-1,0.3879999999999999,98.63916599367181,63.541666666666664,88,6,0,0,1490.9,23.47926199261993,1514.37926199262,-2004.0,-149.09,-2153.09,53,73,59,58,45
train,0.1,341,-1,0.3862,89.43001304454894,57.986111111111114,72,9,0,0,1575.6,23.47926199261993,1599.0792619926199,-2190.0,-157.56,-2347.5600000000004,53,66,53,64,52
train,0.1,342,-1,0.38439999999999996,174.13627749993623,61.458333333333336,3,1,15,3,1414.3,23.47926199261993,1437.77926199262,-344.0,-141.43,-485.43000000000006,43,59,127,20,39
train,0.1,343,-1,0.38259999999999994,237.523788799804,4.513888888888888,0,0,1,1,1125.9,23.47926199261993,1149.37926199262,-243.0,-112.59,-355.59000000000003,69,75,104,17,23
train,0.1,344,-1,0.3808,165.69773280459495,66.66666666666666,0,0,0,0,1149.1999999999998,23.47926199261993,1172.6792619926198,208.0,-114.91999999999999,93.07999999999998,71,75,92,26,24
train,0.1,345,-1,0.379,134.48714203546953,85.76388888888889,8,2,0,0,1216.0,23.47926199261993,1239.47926199262,-312.0,-121.6,-433.6,109,33,44,74,28
train,0.1,346,-1,0.3772,132.70968385610703,99.65277777777779,0,0,0,0,1053.6,23.47926199261993,1077.0792619926199,-192.0,-105.36,-297.36,112,37,80,35,24
train,0.1,347,-1,0.37540000000000007,126.78471461386465,99.65277777777779,0,0,0,0,1238.0,23.47926199261993,1261.47926199262,-186.0,-123.79999999999998,-309.8,92,32,70,74,20
train,0.1,348,-1,0.37360000000000004,168.11834179356242,65.27777777777779,0,0,0,0,1105.1999999999998,23.47926199261993,1128.6792619926198,178.0,-110.52,67.47999999999999,89,93,49,21,36
train,0.1,349,-1,0.3718,244.655281795573,20.13888888888889,0,0,69,1,1666.3,23.47926199261993,1689.77926199262,-673.0,-166.63,-839.6299999999999,69,61,40,35,83
eval,0.1,349,0,0.0,147.80719198861246,80.20833333333334,0,0,0,0,70.4,23.47926199261993,93.87926199261993,-94.0,-7.04,-101.03999999999999,278,0,2,8,0
eval,0.1,349,1,0.0,132.00255307898016,87.5,27,2,0,0,98.0,23.47926199261993,121.47926199261993,-471.0,-9.8,-480.79999999999995,274,0,3,11,0
eval,0.1,349,2,0.0,201.00178123589,39.23611111111111,0,0,24,1,45.599999999999994,23.47926199261993,69.07926199261992,-100.0,-4.5600000000000005,-104.55999999999997,282,0,0,6,0
eval,0.1,349,3,0.0,135.22283320086575,82.63888888888889,3,1,0,0,82.8,23.47926199261993,106.27926199261992,-339.0,-8.280000000000001,-347.28,276,0,3,9,0
eval,0.1,349,4,0.0,226.29371474325382,20.833333333333336,0,0,50,3,38.0,23.47926199261993,61.479261992619925,-522.0,-3.8000000000000003,-525.8,283,0,0,5,0
train,0.1,350,-1,0.37,106.4732586262467,86.11111111111111,8,4,0,0,1408.8999999999999,23.47926199261993,1432.3792619926198,-1038.0,-140.89,-1178.89,52,87,53,59,37
train,0.1,351,-1,0.36819999999999997,182.44265065609045,41.66666666666667,1,1,0,0,1170.6999999999998,23.47926199261993,1194.1792619926198,-37.0,-117.07,-154.07,100,51,59,47,31
train,0.1,352,-1,0.36640000000000006,275.0651355440467,22.916666666666664,0,0,168,1,1363.3,23.47926199261993,1386.77926199262,-1782.0,-136.32999999999998,-1918.3300000000004,61,35,127,32,33
train,0.1,353,-1,0.36460000000000004,127.83674004748838,73.26388888888889,22,4,0,0,1571.3,23.47926199261993,1594.77926199262,-698.0,-157.13,-855.13,83,35,42,67,61
train,0.1,354,-1,0.3628,95.83220958155216,69.79166666666666,54,5,0,0,1242.7,23.47926199261993,1266.17926199262,-1776.0,-124.27,-1900.2700000000002,107,36,40,74,31
train,0.1,355,-1,0.361,137.75492281878957,95.13888888888889,0,0,0,0,1722.0,23.47926199261993,1745.47926199262,-126.0,-172.2,-298.20000000000005,66,61,23,58,80
train,0.1,356,-1,0.35919999999999996,119.4371601453362,71.18055555555556,20,3,0,0,1343.6999999999998,23.47926199261993,1367.1792619926198,-814.0,-134.37,-948.37,73,51,88,35,41
train,0.1,357,-1,0.35740000000000005,219.85674980249246,18.055555555555554,0,0,2,1,1507.5,23.47926199261993,1530.97926199262,-152.0,-150.75,-302.75,72,45,81,27,63
train,0.1,358,-1,0.3556,177.59307525904487,54.166666666666664,0,0,0,0,1348.5,23.47926199261993,1371.97926199262,186.0,-134.85000000000002,51.15,72,72,67,28,49
train,0.1,359,-1,0.3538,190.8708740949129,52.083333333333336,0,0,29,3,1315.0,23.47926199261993,1338.47926199262,-607.0,-131.5,-738.4999999999999,36,102,71,61,18
train,0.1,360,-1,0.352,156.37233242661688,82.98611111111111,0,0,0,0,1110.6,23.47926199261993,1134.0792619926199,180.0,-111.06,68.93999999999998,91,68,67,36,26
train,0.1,361,-1,0.35019999999999996,217.69957273459016,10.76388888888889,0,0,0,0,1296.1,23.47926199261993,1319.5792619926199,-154.0,-129.61,-283.61,103,35,58,47,45
train,0.1,362,-1,0.34840000000000004,233.78701440093988,1.0416666666666665,0,0,32,6,1782.7999999999997,23.47926199261993,1806.2792619926197,-524.0,-178.27999999999997,-702.28,34,64,55,71,64
train,0.1,363,-1,0.3466,126.27274992064791,84.02777777777779,29,2,0,0,1254.0,23.47926199261993,1277.47926199262,-561.0,-125.39999999999998,-686.4000000000001,91,60,47,54,36
train,0.1,364,-1,0.3448,293.15762800503563,9.027777777777777,0,0,181,1,1410.3000000000002,23.47926199261993,1433.7792619926201,-1839.0,-141.03000000000003,-1980.0300000000002,63,41,91,62,31
train,0.1,365,-1,0.34299999999999997,247.63627082410352,9.375,0,0,48,4,1332.0,23.47926199261993,1355.47926199262,-604.0,-133.2,-737.2,60,59,112,17,40
train,0.1,366,-1,0.34119999999999995,93.60012637629673,41.31944444444444,106,11,0,0,1292.6,23.47926199261993,1316.0792619926199,-2440.0,-129.26,-2569.26,66,100,29,59,34
train,0.1,367,-1,0.33940000000000003,165.7726576213513,73.26388888888889,0,0,0,0,1302.1,23.47926199261993,1325.5792619926199,256.0,-130.20999999999998,125.78999999999999,84,86,34,31,53
train,0.1,368,-1,0.3376,235.3720204384637,37.5,0,0,98,2,1066.9,23.47926199261993,1090.37926199262,-910.0,-106.69,-1016.6900000000002,128,42,53,24,41
train,0.1,369,-1,0.3358,169.75160499719976,59.02777777777778,0,0,0,0,1554.5,23.47926199261993,1577.97926199262,128.0,-155.45,-27.449999999999996,59,73,41,58,57
train,0.1,370,-1,0.33399999999999996,192.1982452818225,37.5,0,0,0,0,1437.3999999999999,23.47926199261993,1460.8792619926198,58.0,-143.74,-85.74,110,34,41,29,74
train,0.1,371,-1,0.33219999999999994,266.47456994763957,6.944444444444445,0,0,90,7,1632.7999999999997,23.47926199261993,1656.2792619926197,-1012.0,-163.28000000000003,-1175.28,59,37,80,52,60
train,0.1,372,-1,0.3304,83.54549628174603,41.66666666666667,124,11,0,0,1234.3999999999999,23.47926199261993,1257.8792619926198,-2976.0,-123.44,-3099.4400000000005,73,99,43,33,40
train,0.1,373,-1,0.3286,148.11378260739713,28.125,48,9,0,0,2173.1,23.47926199261993,2196.5792619926196,-1162.0,-217.30999999999997,-1379.3100000000004,23,44,48,70,103
train,0.1,374,-1,0.3268,140.6262316325598,82.98611111111111,0,0,0,0,1474.6,23.47926199261993,1498.0792619926199,-148.0,-147.45999999999998,-295.46,72,59,53,50,54
train,0.1,375,-1,0.32499999999999996,160.31369026939566,66.66666666666666,0,0,0,0,1615.1999999999998,23.47926199261993,1638.6792619926198,108.0,-161.52,-53.52000000000002,55,47,80,46,60
train,0.1,376,-1,0.32319999999999993,160.6309785709424,47.22222222222222,10,1,0,0,1470.1999999999998,23.47926199261993,1493.6792619926198,-344.0,-147.01999999999998,-491.02000000000004,48,95,51,44,50
train,0.1,377,-1,0.3214,218.4715207074747,37.15277777777778,0,0,40,9,1855.8,23.47926199261993,1879.27926199262,-352.0,-185.57999999999998,-537.58,48,31,65,70,74
train,0.1,378,-1,0.3196,203.16403819423942,43.75,0,0,0,0,1186.8999999999999,23.47926199261993,1210.3792619926198,-6.0,-118.69,-124.69,119,54,35,27,53
train,0.1,379,-1,0.31779999999999997,125.17317273577717,69.09722222222221,48,3,0,0,1139.1,23.47926199261993,1162.5792619926199,-1160.0,-113.91,-1273.91,91,87,26,57,27
train,0.1,380,-1,0.31599999999999995,256.03667013172577,5.555555555555555,0,0,66,8,2110.3999999999996,23.47926199261993,2133.8792619926194,-816.0,-211.04,-1027.04,79,26,21,18,144
train,0.1,381,-1,0.3141999999999999,107.8615116745399,55.90277777777778,51,9,0,0,1769.1,23.47926199261993,1792.5792619926199,-1753.0,-176.91,-1929.91,39,62,69,43,75
train,0.1,382,-1,0.3124,93.80183143676328,60.763888888888886,77,7,0,0,1634.6,23.47926199261993,1658.0792619926199,-2109.0,-163.45999999999998,-2272.46,35,86,57,52,58
train,0.1,383,-1,0.3106,89.49545318125853,59.72222222222222,102,4,0,0,2060.5,23.47926199261993,2083.9792619926197,-2484.0,-206.05,-2690.05,30,59,54,36,109
train,0.1,384,-1,0.30879999999999996,167.35961719383639,59.375,0,0,0,0,1568.8,23.47926199261993,1592.27926199262,76.0,-156.88,-80.88000000000002,68,81,31,32,76
train,0.1,385,-1,0.30699999999999994,138.48659181075305,89.23611111111111,0,0,0,0,1454.1999999999998,23.47926199261993,1477.6792619926198,-186.0,-145.42000000000002,-331.42,85,45,42,66,50
train,0.1,386,-1,0.3051999999999999,86.9808965125829,42.01388888888889,137,7,0,0,1679.1999999999998,23.47926199261993,1702.6792619926198,-2925.0,-167.92000000000002,-3092.92,37,75,65,47,64
train,0.1,387,-1,0.3034,226.14215098585285,15.972222222222221,0,0,3,1,1332.0,23.47926199261993,1355.47926199262,-179.0,-133.2,-312.20000000000005,82,44,57,77,28
